Indicadores de las asignaturas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asignaturas vinculadas;;cambio de semestre, no viene en listado origen, aprobado Fase previa POD;;;
Fecha de generación: Thu Apr 15 16:18:46 CEST 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aaaaaa;asignaturas nuevas 21-22;;;;;
Año;Cod Centro;Centro;Cod Asignatura;Asignatura;NumAreas;Cod Area;Area;Cod Departamento;Departamento;Tipo Plan;Cod Plan;Plan;Nivel Experimentalidad;Tipo de asignatura;Clase;Ciclo;Curso;Periodo;CredTeoAsig;CredTotalAsig;Vínculo;Destino vínculo;Grupos;AlumPrev;Matriculados;MaxAnteriorActual;CredTeoArea;EncTeoArea;CredArea;Horas estud tipo1;Horas prof tipo1;Horas estud tipo2;Horas prof tipo2;Horas estud tipo3;Horas prof tipo3;Horas estud tipo4;Horas prof tipo4;Horas estud tipo5;Horas prof tipo5;Horas estud tipo6;Horas prof tipo6;Horas estud tipo7;Horas prof tipo7;Horas estud tipo8;Horas prof tipo8;Horas estud tipo9;Horas prof tipo9;Horas estud tipo10;Horas prof tipo10;Eprop;Easig;Econt;Eref;AlsProf;Contabiliza necesidades;EncargoCursoAnterior;EncAsignadoCursoAnt;AlumCursoMenos1;AlumCursoMenos2;AlumCursoMenos3;AlumCursoMenos4;AlumCursoMenos5;MotivoMantenerOptativa;MotivoCambioAlumPrev;MotivoCambioGrupos;ImpartidaCursoAnterior;EstadoFase0;EstadoFase1;EstadoFase2;Eprop-Econt;Numero subgrupos T2 ofertados 2021-2022;Numero subgrupos T3 ofertados 2021-2022;Numero subgrupos T2 ofertados 2020-2021;Numero subgrupos T3 ofertados 2020-2021;Diferencia T2 ;Diferencia T3 ;CAMBIOS;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25885;Gestión de Proyectos de Diseño;1;720;Proyectos de Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;89;0;91;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;120,000;0,000;0,000;0,000;0,000;55,000;50,000;30,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;200,00;0,00;213,60;132,00;10,68;S;132,00;132,00;90;91;79;76;-1;-;;;S;;GUARDADO;PENDIENTE;-13,60;0;4;0;3;0;1;añadir 1 subgrupo de prácticas: L 10-12;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25886;Interacción Usuario Producto;1;720;Proyectos de Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;76;0;76;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;120,000;0,000;0,000;0,000;0,000;55,000;30,000;30,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;180,00;0,00;182,40;148,00;10,13;S;148,00;148,00;88;75;70;80;-1;-;;;S;;GUARDADO;PENDIENTE;-2,40;0;3;0;3;0;0;añadir 1 subgrupo de prácticas: L 10-12, eliminar 7/7/21;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25887;Taller de Diseño V: Producto y Servicio;1;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;78;0;78;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;120,000;0,000;0,000;0,000;0,000;60,000;37,000;25,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;187,00;0,00;187,20;160,00;10,01;S;160,00;160,00;79;78;69;73;-1;-;;;S;;GUARDADO;PENDIENTE;-0,20;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25888;Fotografía, Composición y Edición de Imágenes;2;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;69;0;76;0,000;0,00;3,000;6,000;6,000;7,000;14,000;15,000;60,000;2,000;8,000;0,000;0,000;0,000;0,000;42,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;88,00;0,00;82,80;82,80;9,41;S;88,00;88,00;72;76;68;-1;-1;-;;;S;;GUARDADO;PENDIENTE;5,20;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25888;Fotografía, Composición y Edición de Imágenes;2;570;Lenguajes y Sistemas Informáticos;5007;Informática e Ingeniería de Sistemas;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;69;0;76;0,000;0,00;3,000;7,000;7,000;7,500;15,000;11,000;44,000;0,000;0,000;0,000;0,000;20,000;16,000;24,500;0,000;5,000;0,000;0,000;0,000;0,000;0,000;82,00;0,00;82,80;82,80;10,10;S;84,00;84,00;72;76;68;-1;-1;-;;;S;;GUARDADO;PENDIENTE;-0,80;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25889;Taller de Diseño VI: Práctica Profesional;1;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;65;0;65;0,000;0,00;6,000;16,000;16,000;12,000;12,000;30,000;120,000;2,000;2,000;0,000;0,000;28,000;6,000;56,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;156,00;0,00;156,00;156,00;10,00;S;170,00;170,00;72;57;71;-1;-1;-;;;S;;GUARDADO;PENDIENTE;0,00;1;4;1;3;0;1;añadir 1 subgrupo de prácticas;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25892;Diseño bioinspirado;1;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;26;0;26;0,000;0,00;6,000;10,000;10,000;20,000;20,000;30,000;60,000;0,000;0,000;0,000;0,000;0,000;0,000;85,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;90,00;0,00;72,00;72,00;6,93;S;90,00;90,00;36;21;34;-1;-1;-;;;S;;GUARDADO;PENDIENTE;18,00;1;2;1;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25893;Envase y embalaje;1;720;Proyectos de Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;42;0;42;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;60,000;0,000;0,000;0,000;0,000;55,000;10,000;30,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;100,00;0,00;100,80;96,00;10,08;S;96,00;96,00;59;42;62;-1;-1;-;;;S;;GUARDADO;PENDIENTE;-0,80;0;2;0;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25894;Análisis técnico de propuestas de diseño;1;545;Ingeniería Mecánica;5004;Ingeniería Mecánica;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;19;0;19;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;15,000;0,000;0,000;0,000;0,000;30,000;22,800;55,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;82,80;0,00;72,00;72,00;5,51;S;86,00;86,00;17;19;22;-1;-1;-;;;S;;GUARDADO;PENDIENTE;10,80;0;1;0;1;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25895;Tecnologías avanzadas de prototipado e ingeniería inversa;1;515;Ingeniería de los Procesos de Fabricación;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;31;0;31;0,000;0,00;6,000;23,000;23,000;9,000;9,000;28,000;56,000;0,000;0,000;0,000;0,000;40,000;10,000;47,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;98,00;0,00;74,40;74,40;7,59;S;98,00;98,00;40;31;29;-1;-1;-;;;S;;GUARDADO;PENDIENTE;23,60;1;2;1;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25896;Imagen corporativa;1;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;25;0;25;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;30,000;0,000;0,000;0,000;0,000;0,000;0,000;85,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;75,00;0,00;72,00;72,00;8,00;S;75,00;75,00;27;24;34;-1;-1;-;;;S;;GUARDADO;PENDIENTE;3,00;1;2;1;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25897;Entornos interactivos 3D;2;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;23;0;23;0,000;0,00;3,000;0,000;0,000;15,000;15,000;15,000;15,000;0,000;0,000;0,000;0,000;10,000;6,000;32,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;36,00;0,00;36,00;36,00;7,67;S;61,00;61,00;30;12;50;-1;-1;-;;;S;;GUARDADO;PENDIENTE;0,00;1;1;1;2;0;-1;quitar 1 subgrupo de prácticas: EI3D 2 ;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25897;Entornos interactivos 3D;2;570;Lenguajes y Sistemas Informáticos;5007;Informática e Ingeniería de Sistemas;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;3;NOR;P;X;4;S ;0,00;6,00;-;0;1;23;0;23;0,000;0,00;3,000;30,000;30,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;40,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;30,00;0,00;36,00;30,00;9,20;S;30,00;30,00;30;12;50;-1;-1;-;;;S;;PRECUMPLIMENT;PENDIENTE;-6,00;0;0;0;0;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25898;Gestión de productos;1;650;Organización de Empresas;4012;Dirección y Organización de Empresas;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;2;NOR;P;X;4;S ;0,00;6,00;-;0;1;28;0;28;0,000;0,00;6,000;30,000;30,000;30,000;30,000;0,000;0,000;0,000;0,000;0,000;0,000;40,000;12,000;47,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;72,00;0,00;72,00;72,00;9,33;S;72,00;72,00;23;28;18;-1;-1;-;;;S;;GUARDADO;PENDIENTE;0,00;1;0;1;0;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;25899;Dirección estratégica del diseño y RR.HH.;1;650;Organización de Empresas;4012;Dirección y Organización de Empresas;GRA ECTS;558;Graduado en Ingeniería en Diseño Industrial y Desarrollo de Producto;2;NOR;P;X;4;S ;0,00;6,00;-;0;1;13;0;13;0,000;0,00;6,000;30,000;30,000;30,000;30,000;0,000;0,000;0,000;0,000;0,000;0,000;50,000;12,000;37,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;72,00;0,00;72,00;72,00;4,33;S;72,00;72,00;18;13;11;-1;-1;-;;;S;;GUARDADO;PENDIENTE;0,00;1;0;1;0;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29600;Matemáticas I;1;595;Matemática Aplicada;2005;Matemática Aplicada;GRA ECTS;430;Graduado en Ingeniería Eléctrica;2;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;81;0,000;0,00;6,000;42,000;84,000;0,000;0,000;12,000;48,000;0,000;0,000;0,000;0,000;20,000;13,800;73,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;145,80;0,00;145,80;124,20;13,33;S;124,20;124,20;78;64;68;68;77;-;;;S;;GUARDADO;PENDIENTE;0,00;0;4;0;3;0;1;añadir 1 subgrupo de prácticas: mat I 2 L 15-17 A en el 211-s1;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29601;Física I;1;385;Física Aplicada;2002;Física Aplicada;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;86;0,000;0,00;6,000;43,000;86,000;0,000;0,000;10,000;70,000;0,000;0,000;0,000;0,000;8,000;24,000;84,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;180,00;0,00;194,40;172,00;10,80;S;180,00;172,00;85;76;86;93;100;-;;;S;;GUARDADO;PENDIENTE;-14,40;0;7;0;7;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29602;Fundamentos de administración de empresas;1;650;Organización de Empresas;4012;Dirección y Organización de Empresas;GRA ECTS;430;Graduado en Ingeniería Eléctrica;2;NOR;B;X;1;S ;0,00;6,00;-;0;2;70;0;70;0,000;0,00;6,000;45,000;90,000;0,000;0,000;10,000;40,000;0,000;0,000;0,000;0,000;30,000;30,000;62,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;160,00;0,00;126,00;126,00;10,50;S;160,00;160,00;70;62;62;69;74;;                                                                                ;SOD 15-12-2020,SE MANTIENE LA PROPUESTA DE DOS ;S;PENDIENTE;GUARDADO;PENDIENTE;34,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29603;Informática;1;570;Lenguajes y Sistemas Informáticos;5007;Informática e Ingeniería de Sistemas;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;90;0,000;0,00;6,000;30,000;60,000;10,000;20,000;20,000;80,000;0,000;0,000;0,000;0,000;40,000;30,000;45,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;190,00;0,00;194,40;180,00;10,23;S;180,00;180,00;87;77;83;93;100;-;;;S;;GUARDADO;PENDIENTE;-4,40;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29604;Química;1;755;Química Física;2012;Química Física;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;87;0,000;0,00;6,000;50,000;100,000;0,000;0,000;10,000;70,000;0,000;0,000;0,000;0,000;0,000;0,000;86,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;170,00;0,00;194,40;170,00;11,44;S;170,00;170,00;84;74;78;83;95;-;;;S;;GUARDADO;PENDIENTE;-24,40;0;7;0;7;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29605;Matemáticas II;1;595;Matemática Aplicada;2005;Matemática Aplicada;GRA ECTS;430;Graduado en Ingeniería Eléctrica;2;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;81;0,000;0,00;6,000;42,000;84,000;0,000;0,000;12,000;48,000;0,000;0,000;0,000;0,000;20,000;13,800;73,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;145,80;0,00;145,80;120,60;13,33;S;120,60;120,60;81;60;67;73;85;-;;;S;;GUARDADO;PENDIENTE;0,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29606;Física II;1;535;Ingeniería Eléctrica;5009;Ingeniería Eléctrica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;B;X;1;S ;0,00;6,00;-;0;2;74;0;74;0,000;0,00;6,000;45,000;90,000;0,000;0,000;15,000;75,000;0,000;0,000;0,000;0,000;18,000;10,000;67,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;175,00;0,00;177,60;177,60;10,15;S;184,00;185,00;71;72;82;88;93;;                                                                                               ;SOD 15-12-2020, SE MANTIENE LA PROPUESTA DE DOS ;S;PENDIENTE;GUARDADO;PENDIENTE;-2,60;0;5;0;6;0;-1;eliminar 1 subgrupo de prácticas: fis II 4 y pasar todos al L;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29607;Expresión gráfica y diseño asistido por ordenador;1;305;Expresión Gráfica de la Ingeniería;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;B;X;1;S ;0,00;6,00;-;0;2;81;0;82;0,000;0,00;6,000;30,000;60,000;15,000;60,000;15,000;60,000;0,000;0,000;0,000;0,000;20,000;12,000;65,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;192,00;0,00;194,40;180,00;10,12;S;180,00;180,00;78;72;75;73;89;-;;;S;;GUARDADO;PENDIENTE;-2,40;4;4;2;4;2;0;añadir 2 subgrupos de problemas, 2 profesores en mismo horario;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29609;Ingeniería del medio ambiente;1;790;Tecnologías del Medio Ambiente;5005;Ingeniería Química y Tecnologías del Medio Ambiente;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;1;S2;0,00;6,00;-;0;2;70;0;70;0,000;0,00;6,000;30,000;60,000;15,000;45,000;10,000;70,000;0,000;0,000;0,000;0,000;10,000;28,000;80,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;203,00;0,00;168,00;168,00;8,28;S;205,00;205,00;68;56;80;79;92;;;SOD 15-12-2020, SE MANTIENE LA PROPUESTA DE DOS ;S;PENDIENTE;GUARDADO;PENDIENTE;35,00;3;7;3;7;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29610;Matemáticas III;1;595;Matemática Aplicada;2005;Matemática Aplicada;GRA ECTS;430;Graduado en Ingeniería Eléctrica;2;NOR;B;X;2;S ;0,00;6,00;-;0;1;45;0;45;0,000;0,00;6,000;42,000;42,000;0,000;0,000;12,000;24,000;0,000;0,000;0,000;0,000;20,000;15,000;73,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;81,00;0,00;81,00;81,00;13,33;S;81,00;81,00;44;45;42;46;73;-;;;S;;GUARDADO;PENDIENTE;0,00;0;2;0;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29611;Estadística;1;265;Estadística e Investigación Operativa;2007;Métodos Estadísticos;GRA ECTS;430;Graduado en Ingeniería Eléctrica;2;NOR;B;X;2;S ;0,00;6,00;-;0;1;36;0;36;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;60,000;0,000;0,000;0,000;0,000;0,000;0,000;88,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;90,00;0,00;72,00;72,00;9,60;S;90,00;90,00;35;36;30;38;44;-;;;S;;GUARDADO;PENDIENTE;18,00;0;2;0;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29612;Termodinámica técnica y fundamentos de transmisión de calor;1;590;Máquinas y Motores Térmicos;5004;Ingeniería Mecánica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;50;0;63;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;60,000;0,000;0,000;0,000;0,000;20,000;40,000;64,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;145,00;0,00;120,00;120,00;8,28;S;148,20;148,20;65;58;63;66;74;-;;;S;;GUARDADO;PENDIENTE;25,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29613;Mecánica;1;545;Ingeniería Mecánica;5004;Ingeniería Mecánica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;37;0;37;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;45,000;0,000;0,000;0,000;0,000;20,000;29,600;65,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;119,60;0,00;88,80;88,80;7,42;S;137,00;137,00;35;37;42;32;59;-;;;S;;GUARDADO;PENDIENTE;30,80;0;3;0;4;0;-1;quitar 1 subgrupo de prácticas: mec4;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29614;Análisis de circuitos eléctricos;1;535;Ingeniería Eléctrica;5009;Ingeniería Eléctrica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;48;0;48;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;60,000;0,000;0,000;0,000;0,000;18,000;20,000;67,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;125,00;0,00;115,20;115,20;9,22;S;125,00;125,00;49;47;58;64;76;-;;;S;;GUARDADO;PENDIENTE;9,80;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29615;Fundamentos de electrónica;1;785;Tecnología Electrónica;5008;Ingeniería Electrónica y Comunicaciones;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;49;0;49;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;0,000;0,000;86,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;105,00;0,00;117,60;117,60;11,20;S;120,00;120,00;44;49;70;76;89;-;;;S;;GUARDADO;PENDIENTE;-12,60;1;4;1;5;0;-1;quitar 1 subgrupo de prácticas:felec 5;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29616;Resistencia de materiales;1;605;Mec. de Medios Contínuos y Teor. de Estructuras;5004;Ingeniería Mecánica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;50;0;68;0,000;0,00;6,000;30,000;30,000;15,000;30,000;12,000;48,000;0,000;0,000;0,000;0,000;20,000;40,000;68,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;148,00;0,00;120,00;120,00;8,11;S;151,20;151,20;62;68;70;71;96;-;;;S;;GUARDADO;PENDIENTE;28,00;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29617;Sistemas automáticos;1;520;Ingeniería de Sistemas y Automática;5007;Informática e Ingeniería de Sistemas;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;50;0;64;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;20,000;20,000;65,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;125,00;0,00;120,00;120,00;9,60;S;125,00;125,00;66;61;60;61;86;-;;;S;;PRECUMPLIMENT;PENDIENTE;5,00;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29618;Ingeniería de materiales;1;065;Ciencia de los Materiales e Ingeniería Metalúrgica;5001;Ciencia y Tecnología de Materiales y Fluidos;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;43;0;43;0,000;0,00;6,000;30,000;30,000;15,000;15,000;12,000;48,000;3,000;3,000;0,000;0,000;10,000;7,200;75,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;103,20;0,00;103,20;103,20;10,00;S;103,20;103,20;32;43;33;43;49;-;;;S;;GUARDADO;PENDIENTE;0,00;1;4;1;4;0;0;quitar imat5;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29619;Máquinas eléctricas I;1;535;Ingeniería Eléctrica;5009;Ingeniería Eléctrica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;50;0;50;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;60,000;0,000;0,000;0,000;0,000;14,000;20,000;71,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;125,00;0,00;120,00;120,00;9,60;S;125,00;125,00;47;50;56;69;83;-;;;S;;GUARDADO;PENDIENTE;5,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29620;Tecnologías de fabricación;1;515;Ingeniería de los Procesos de Fabricación;5002;Ingeniería de Diseño y Fabricación;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;35;0;35;0,000;0,00;6,000;30,000;30,000;12,000;12,000;18,000;54,000;0,000;0,000;0,000;0,000;0,000;0,000;88,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;96,00;0,00;84,00;84,00;8,75;S;96,00;96,00;38;29;43;51;48;-;;;S;;GUARDADO;PENDIENTE;12,00;1;3;1;3;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29621;Electrónica de potencia;1;785;Tecnología Electrónica;5008;Ingeniería Electrónica y Comunicaciones;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;43;0;76;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;14,000;0,000;70,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;105,00;0,00;103,20;103,20;9,83;S;105,00;105,00;63;76;80;95;77;-;;;S;;GUARDADO;PENDIENTE;1,80;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29622;Instalaciones eléctricas de baja tensión;1;535;Ingeniería Eléctrica;5009;Ingeniería Eléctrica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;43;0;45;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;60,000;0,000;0,000;0,000;0,000;14,000;0,000;71,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;105,00;0,00;103,20;103,20;9,83;S;123,00;123,00;47;45;63;72;64;-;;;S;;GUARDADO;PENDIENTE;1,80;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29623;Máquinas eléctricas II;1;535;Ingeniería Eléctrica;5009;Ingeniería Eléctrica;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;43;0;45;0,000;0,00;6,000;45,000;45,000;0,000;0,000;15,000;60,000;0,000;0,000;0,000;0,000;18,000;0,000;67,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;105,00;0,00;103,20;103,20;9,83;S;105,00;105,00;41;45;45;72;59;-;;;S;;GUARDADO;PENDIENTE;1,80;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;29624;Ingeniería de control;1;520;Ingeniería de Sistemas y Automática;5007;Informática e Ingeniería de Sistemas;GRA ECTS;430;Graduado en Ingeniería Eléctrica;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;33;0;33;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;45,000;0,000;0,000;0,000;0,000;49,000;15,000;36,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;105,00;0,00;79,20;79,20;7,54;S;125,00;125,00;30;33;59;58;65;-;;;S;;GUARDADO;PENDIENTE;25,80;1;3;1;4;0;-1;quitar 1 subgrupo de prácticas: ic 4 L A 18-21;;;;;;
